"ccn","impute_discharge","impute_drg100","impute_drg101","impute_neuro1","impute_neuro2","total_discharges","drg_100","drg_101","total_beds_min","total_beds_max","cec","num_neuro_afl_1","num_neuro_afl_2","zip","estimation"
"440031",0,0,0,0,0,518,0,0,63,63,0,1,1,37748,57
"440032",0,0,0,1,1,63,0,0,24,41,0,1,1,37857,18
"440033",0,0,0,1,1,252,0,0,54.7,90.4,0,1,3,37766,73
"440034",0,0,0,0,0,2426,0,0,196,215,0,4,1,37830,230
"440035",0,0,0,0,0,2447,0,0,301,351,0,1,2,37040,293
"440040",0,0,0,1,1,45,0,0,44,44,0,2,1,37096,34
"440046",0,0,0,0,0,1355,0,0,194,194,0,1,3,37055,195
"440048",0,0,0,0,0,13722,48,62,613.4,1063.9,0,30,13,38120,1885
"440050",0,0,0,1,1,265,0,0,142,142,0,2,2,37745,114
"440053",0,0,0,0,0,4930,18,35,338,392,0,7,3,37129,747
"440056",0,0,0,0,0,432,0,0,53,78,0,1,3,37760,78
"440057",0,0,0,1,1,142,0,0,39,46,0,2,1,37879,35
"440058",0,0,0,0,0,645,0,0,93,99,0,1,2,37398,94
"440059",0,0,0,0,0,5457,16,18,354,377,0,8,2,38501,668
"440060",0,0,0,1,1,92,0,0,45,49,0,2,1,38358,36
"440061",0,0,0,1,1,217,0,0,56,65,0,1,1,38237,43
"440063",0,0,0,0,0,4983,0,31,468,618,0,19,6,37604,813
"440065",0,0,0,0,0,316,0,0,97,142,0,1,1,37172,75
"440068",0,0,0,0,0,464,0,0,80.9,91,0,1,1,37371,67
"440070",0,0,0,1,1,40,0,0,19.3,22,0,1,2,38363,26
"440072",0,0,0,1,1,1300,0,0,164.1,165,0,3,1,38024,160
"440073",0,0,0,0,0,3855,0,19,309,420,0,5,1,38401,463
"440081",0,0,0,1,1,614,0,0,92,120,0,2,1,37862,87
"440082",0,0,0,0,0,6639,18,20,335,379,0,19,7,37205,857
"440083",0,0,0,1,1,157,0,0,20,35,0,1,1,38556,19
"440084",0,0,0,1,1,219,0,0,70,78,0,1,4,37874,91
"440091",0,0,0,0,0,8123,18,0,581.4,662,0,15,5,37404,918
"440102",0,0,0,1,1,150,0,0,46,58,0,2,1,37334,40
"440104",0,0,0,0,0,8304,82,85,755,823,0,23,1,37403,1848
"440109",0,0,0,1,1,276,0,0,64,64,0,1,1,38372,49
"440110",0,0,0,1,1,346,0,0,50,55,0,1,3,37772,70
"440111",1,1,1,1,1,1468,0,0,59,95,0,3,3,37208,134
"440120",0,0,0,0,0,3023,0,0,251.9,360,0,5,7,37849,383
"440125",0,0,0,0,0,3244,25,16,335,405,0,12,6,37916,702
"440130",0,0,0,1,1,656,0,0,166,166,0,5,2,38261,161
"440131",0,0,0,1,1,232,0,0,96,173.7,0,1,4,38019,115
"440132",0,0,0,1,1,834,0,0,66,100,0,1,1,38242,75
"440133",0,0,0,1,1,2888,0,0,315.1,371,0,17,10,37236,518
"440137",0,0,0,1,1,174,0,0,74,74,0,1,1,37160,51
"440144",0,0,0,0,1,848,0,0,129,137,0,2,5,37388,170
"440148",0,0,0,1,1,47,0,0,27,27,0,1,1,37166,18
"440150",0,0,0,0,1,2964,25,30,281,425,0,4,2,37076,637
"440151",0,0,0,1,1,413,0,0,56,76,0,1,2,37110,65
"440152",0,0,0,0,0,484,0,0,323.4,375,0,8,1,38103,259
"440153",0,0,0,0,1,205,0,0,48,48,0,1,1,37821,36
"440156",0,0,0,0,0,3292,0,0,342,511,0,6,3,37404,406
"440159",1,1,1,1,1,1326,11,11,132,164,0,6,5,38118,340
"440161",0,0,0,0,0,7033,22,15,815,815,0,15,5,37203,1107
"440173",0,0,0,0,0,5387,0,0,378,424,0,17,7,37923,610
"440175",0,0,0,0,1,405,0,0,89,89,0,1,8,38464,162
"440176",0,0,0,1,1,524,0,0,168,174,0,2,1,37660,127
"440180",0,0,0,1,1,25,0,0,24,24,0,2,1,37762,21
"440183",0,0,0,0,0,2722,0,26,183.1,342,0,2,2,38119,380
"440184",0,0,0,1,1,631,0,0,74,94,0,1,5,37604,124
"440185",0,0,0,0,1,1919,0,0,201.3,259,0,5,9,37311,331
"440187",0,0,0,1,1,491,0,0,84.4,91,0,1,2,38570,83
"440192",0,0,0,1,1,96,0,0,21,42,0,1,1,38583,18
"440193",0,0,0,0,0,576,0,0,97,137,0,1,1,37087,85
"440194",0,0,0,1,1,1348,0,0,212,212,0,4,2,37075,209
"440197",0,0,0,0,0,712,0,0,212,212,0,2,1,37211,160
"440200",0,0,0,0,1,33,0,0,40,54,0,1,2,37190,40
"440218",0,0,0,0,0,584,0,0,22.1,25,0,9,9,37203,188
"440227",0,0,0,0,1,959,0,0,253,253,0,2,7,37167,274
"440228",0,0,0,1,1,1949,11,20,186,202,0,2,2,38133,376
"440231",1,1,1,1,1,1857,22,16,89,248.9,0,1,2,37129,376
"440235",0,0,0,1,1,144,0,0,12,24,0,1,1,37841,14
"441300",1,1,1,1,1,40,0,0,12,12,0,2,2,37033,27
"441301",1,1,1,1,1,13,0,0,12.6,16,0,1,1,37074,8
"441303",1,1,1,0,1,323,0,0,31,31,0,1,1,37185,31
"441304",1,1,1,1,1,71,0,0,6,6,0,2,1,37683,12
"441305",1,1,1,1,1,273,0,0,24.1,35,0,1,1,37083,26
"441306",1,1,1,1,1,119,0,0,32,32,0,6,2,37367,65
"441307",1,1,1,1,1,133,0,0,42,47,0,1,1,37030,31
"441309",1,1,1,0,0,144,0,0,21,30,0,1,2,37091,32
"441310",1,1,1,1,1,1064,0,0,42,44,0,1,1,37321,66
"441311",1,1,1,1,1,121,0,0,20,20,0,1,2,37015,30
"441313",1,1,1,1,1,26,0,0,15,15,0,1,2,37869,23
"441314",1,1,1,1,1,323,0,0,23,48,0,1,1,38063,29
"441316",1,1,1,1,1,106,0,0,37,37,0,2,1,38320,32
"441320",1,1,1,1,1,443,0,0,35,35,0,1,3,38008,64
"441322",1,1,1,1,1,534,0,0,30,30,0,1,1,37061,38
"441323",1,1,1,1,1,186,0,0,12,25,0,2,1,37841,21
"442006",1,1,1,1,1,173,0,0,17.1,60,0,2,1,37218,27
"442007",1,1,1,1,1,386,0,0,40,49,0,2,1,37402,45
"442010",1,1,1,1,1,2297,21,15,35,35,0,4,11,38120,467
"442011",1,1,1,1,1,122,0,0,30,100,0,1,1,37203,31
"442014",1,1,1,1,1,109,0,0,39,39,0,1,1,38104,27
"442015",1,1,1,1,1,612,0,0,33,63,0,1,2,37849,60
"442016",1,1,1,1,1,82,0,0,33,35,0,2,1,37620,29
"442017",1,1,1,1,1,77,0,0,18,30,0,2,1,38103,21
"443302",1,1,1,1,1,1298,0,0,85,85.6,0,1,2,38105,114
"443303",1,1,1,1,1,3500,18,30,179,191,0,14,4,37916,620
"445521",1,1,1,1,1,13,0,0,11.9,19,0,2,1,38103,14
"44L009",1,1,1,1,1,111,0,0,0,108,0,1,1,38125,17
"44T152",1,1,1,1,1,562,0,0,23,23,0,2,1,38103,41
"450002",0,0,0,1,1,904,0,0,178,293.6,0,2,3,79902,187
"450007",0,0,0,0,0,1238,0,0,94.9,165.4,0,3,4,78028,164
"450010",0,0,0,0,1,5543,34,25,224.4,364,0,14,8,76301,871
"450011",0,0,0,0,0,3558,15,18,259,392.6,0,7,1,77802,526
"450023",0,0,0,0,0,1504,0,0,151,405.6,0,1,3,77901,205
"450024",0,0,0,0,0,869,0,18,362.6,466.1,0,21,1,79905,467
"450028",0,0,0,0,0,1322,0,15,144.6,243.3,0,2,2,78520,242
"450029",0,0,0,0,1,2654,14,18,193.7,313.6,0,3,10,78044,542
"450032",0,0,0,0,0,4311,25,22,21.9,306.7,0,2,4,75601,525
"450033",0,0,0,0,0,2855,22,39,363.1,477.4,0,10,2,78550,739
"450034",0,0,0,0,0,3355,0,0,219.7,339.1,0,4,1,77702,291
"450035",0,0,0,0,0,465,0,0,128.9,315.4,0,1,2,77002,130
"450039",0,0,0,0,1,2086,22,19,256.1,617.6,0,15,7,76104,671
"450040",0,0,0,0,0,6591,20,34,269,424.6,0,10,4,79410,819
"450042",0,0,0,0,0,4267,16,21,205,310.3,0,4,1,76712,521
"450046",0,0,0,0,0,4299,15,18,720.1,1706,0,8,1,78404,938
"450051",0,0,0,0,0,2504,19,12,251,361.9,0,8,1,75203,480
"450055",0,0,0,1,1,72,0,0,15.9,56.6,0,2,1,79556,22
"450056",0,0,0,0,0,2865,19,18,254.1,426.9,0,14,9,78705,674
"450058",0,0,0,0,0,10522,52,79,993.4,2009.3,0,17,12,78205,2080
"450064",0,0,0,0,1,1801,17,15,206,333.6,0,10,2,76012,455
"450072",0,0,0,0,1,591,0,0,11.6,145.6,0,1,1,77566,45
"450076",1,1,1,0,0,6584,28,50,498.3,843.3,0,32,1,77030,1195
"450078",0,0,0,1,1,133,0,0,19,42.1,0,1,1,79501,19
"450079",0,0,0,0,0,1987,0,0,152.7,279.4,0,4,2,75061,213
"450080",0,0,0,0,1,514,0,0,74.7,140.6,0,2,3,75455,104
"450082",0,0,0,1,1,170,0,0,38.9,298.4,0,1,1,78102,60
"450083",0,0,0,0,0,6527,25,25,410,517.9,0,9,4,75701,877
"450085",0,0,0,1,1,182,0,0,10.6,77.6,0,2,1,76450,27
"450087",0,0,0,1,1,1235,11,0,102.7,149.1,0,6,5,76180,266
"450090",0,0,0,1,1,253,0,0,18,104,0,1,1,76240,30
"450092",0,0,0,0,1,742,0,0,65.8,156.8,0,1,5,78852,132
"450097",0,0,0,0,0,1374,11,19,146,291.6,0,3,3,77504,359
"450099",0,0,0,1,1,287,0,0,31.1,157.7,0,2,1,79065,50
"450101",0,0,0,0,0,2496,0,13,200.6,269.1,0,6,9,76712,424
"450102",0,0,0,0,0,8009,35,66,469.9,687.9,0,14,4,75701,1278
"450104",0,0,0,0,0,652,0,0,74,212.9,0,2,1,78155,91
"450107",0,0,0,0,0,3088,22,34,412.6,645,0,6,1,79902,730
"450108",0,0,0,1,1,98,0,0,28.1,87.6,0,1,1,78114,27
"450119",0,0,0,0,0,3540,0,16,481.5,940.9,0,5,2,78539,594
"450128",0,0,0,0,0,1638,0,0,157.9,292,0,1,1,78596,173
"450130",0,0,0,1,1,601,0,0,20,25,0,1,2,78229,49
"450132",0,0,0,0,0,2928,20,32,194.4,341.3,0,6,1,79761,560
"450133",0,0,0,0,0,1723,0,0,274.6,539.3,0,9,5,79701,361
"450137",0,0,0,0,0,3204,0,13,278.3,519.1,0,2,7,76104,468
"450143",1,1,1,1,1,223,0,0,4.7,17,0,2,1,78957,18
"450144",0,0,0,1,1,29,0,0,21.3,52,0,1,1,79714,17
"450147",0,0,0,1,1,1867,0,0,157.4,306.7,0,3,1,77901,195
"450148",0,0,0,1,1,460,0,0,45.3,117.9,0,3,1,76033,64
"450152",0,0,0,0,0,1143,0,0,83.9,149.9,0,5,2,76542,138
"450154",0,0,0,0,0,351,0,0,0,109.3,0,1,1,78840,26
"450155",1,1,1,1,1,62,0,0,23.9,52,0,2,1,79045,25
"450162",0,0,0,1,1,177,0,0,17,63.1,0,1,1,79412,22
"450163",0,0,0,1,1,269,0,0,32.6,161.7,0,1,1,78363,45
"450165",0,0,0,1,1,213,0,0,33.6,106.9,0,1,2,78026,50
"450176",0,0,0,1,1,1744,0,0,170.4,293.9,0,3,4,78572,235
"450184",1,0,0,0,0,13100,72,54,1103.7,1836,0,32,41,77008,2689
"450187",0,0,0,0,0,324,0,0,50.2,90,0,1,2,77833,60
"450192",0,0,0,1,1,129,0,0,25,43,0,1,1,76645,22
"450194",0,0,0,1,1,76,0,0,57.8,131.1,0,2,4,75766,92
"450196",0,0,0,0,1,2708,0,0,121,362.3,0,4,3,75460,248
"450200",0,0,0,0,0,1421,13,12,86,260,0,1,2,75501,282
"450203",0,0,0,0,1,1248,0,0,45,89,0,1,2,76086,93
"450209",0,0,0,0,0,2178,0,27,229.4,556,0,3,2,79106,418
"450210",0,0,0,1,1,71,0,0,20.7,47.6,0,2,1,75633,24
"450211",0,0,0,0,0,1871,11,0,27.1,199,0,3,1,75901,189
"450219",0,0,0,1,1,55,0,0,0,45,0,2,1,78643,13
"450222",0,0,0,0,0,2988,0,26,181.1,443.4,0,5,5,77304,459
"450229",0,0,0,0,1,4978,24,43,239.3,373.1,0,12,1,79601,778
"450231",0,0,0,0,0,6286,21,44,292.4,609.6,0,6,6,79106,900
"450235",0,0,0,1,1,87,0,0,14.7,47.6,0,1,1,78629,16
"450236",0,0,0,0,0,700,0,0,70,144.3,0,1,2,75482,91
"450237",0,0,0,0,0,6042,0,13,226.7,725.7,0,6,1,78229,519
"450241",0,0,0,1,1,17,0,0,17.4,41.4,0,2,1,76458,19
"450253",1,1,1,1,1,237,0,0,0,49.1,0,1,1,77418,14
"450271",0,0,0,0,0,1202,0,0,96.9,147.7,0,3,5,76234,175
"450272",0,0,0,1,1,635,0,0,72.4,244.4,0,1,2,78666,101
"450289",0,0,0,0,0,484,0,0,497,682.4,0,43,9,77054,687
"450292",0,0,0,1,1,225,0,0,24.1,71.4,0,1,1,75142,28
"450299",0,0,0,1,1,282,0,0,99.9,179.1,0,2,4,77842,126
"450324",0,0,0,0,0,6691,19,38,266.7,353.3,0,18,1,75020,833
"450330",0,0,0,0,0,774,0,0,38.4,211.3,0,1,3,77469,99
"450340",0,0,0,1,1,650,0,0,70.4,80.6,0,2,3,76904,100
"450346",0,0,0,0,0,2676,13,19,9.1,351.6,0,5,2,77701,361
"450347",0,0,0,1,1,643,0,0,34.4,94.4,0,1,1,77340,52
"450348",1,1,1,1,1,75,0,0,15.3,69.1,0,1,1,76661,18
"450351",0,0,0,1,1,297,0,0,33.7,59.1,0,2,3,76401,67
"450352",0,0,0,0,0,2061,0,0,111.3,179.9,0,5,1,75401,176
"450369",0,0,0,1,1,112,0,0,22.9,37.1,0,1,1,79201,19
"450370",0,0,0,0,0,88,0,0,15.3,70.7,0,1,2,78934,32
"450372",0,0,0,0,0,2051,0,0,96.7,149.3,0,3,7,75165,234
"450379",0,0,0,1,1,323,0,0,12,114.6,0,1,3,75234,58
"450388",1,0,0,0,0,11478,76,88,1106.6,2518.7,0,30,11,78229,2490
"450389",0,0,0,1,1,1121,0,0,67.3,126.3,0,4,1,75751,107
"450395",0,0,0,1,1,336,0,0,19.4,55.9,0,1,1,77351,28
"450399",0,0,0,1,1,46,0,0,21.9,61.7,0,2,1,79316,25
"450400",0,0,0,0,1,115,0,0,12.1,32.4,0,1,1,76667,14
"450403",0,0,0,0,0,2392,13,12,173.1,304,0,2,2,75069,372
"450411",0,0,0,0,1,112,0,0,24.4,60.6,0,1,1,76448,23
"450419",0,0,0,1,1,236,0,0,29,59.3,0,1,1,76020,30
"450422",0,0,0,0,0,202,0,0,0,24.7,0,1,1,75204,10
"450424",0,0,0,0,0,2477,14,17,58.1,734.9,0,4,1,77521,400
"450431",0,0,0,0,0,7533,30,29,484.3,629.6,0,13,14,78705,1173
"450447",0,0,0,0,1,391,0,0,27.7,82.6,0,2,1,75110,43
"450451",0,0,0,0,1,18,0,0,8.3,25.6,0,1,1,76043,7
"450460",0,0,0,1,1,73,0,0,21.7,50.4,0,1,2,75979,32
"450462",0,0,0,0,0,5316,17,29,388.6,594.7,0,23,6,75231,906
"450465",0,0,0,1,1,208,0,0,26.7,271.3,0,7,3,77414,114
"450469",0,0,0,0,0,1098,0,0,90.9,134.1,0,1,1,75091,101
"450475",0,0,0,1,1,141,0,0,37.1,61,0,1,1,75652,30
"450484",0,0,0,0,0,1449,12,11,12.9,136,0,1,2,75904,221
"450489",0,0,0,1,1,11,0,0,8.4,133.6,0,2,1,79331,26
"450498",0,0,0,1,1,15,0,0,18.4,57.7,0,1,1,76424,16
"450508",0,0,0,1,1,653,0,0,76.7,180.1,0,3,2,75961,108
"450518",0,0,0,0,0,1045,0,0,85.4,172,0,2,1,77640,107
"450537",0,0,0,0,0,2573,0,0,117,288.9,0,5,2,75082,225
"450539",0,0,0,1,1,280,0,0,30.9,156.4,0,1,1,79072,44
"450558",0,0,0,1,1,1252,0,0,75.7,128.3,0,5,1,79606,122
"450563",0,0,0,0,0,2887,0,13,165.9,269.1,0,7,4,76051,361
"450565",0,0,0,1,1,225,0,0,36.9,76.6,0,2,2,76067,54
"450571",0,0,0,0,0,4359,0,23,484,721.4,0,9,1,76903,645
"450573",0,0,0,1,1,72,0,0,21.3,64.6,0,1,1,75951,20
"450578",1,1,1,1,1,271,0,0,11.6,164.6,0,1,1,79014,35
"450584",0,0,0,1,1,153,0,0,21,125.3,0,2,1,76384,36
"450586",0,0,0,1,1,52,0,0,28.4,49.6,0,2,1,76380,27
"450587",0,0,0,0,0,632,0,0,42.6,165.6,0,1,3,76801,91
"450596",0,0,0,0,0,858,0,0,41.3,86.3,0,1,2,76048,76
"450597",0,0,0,1,1,181,0,0,20.7,77.3,0,2,3,77954,58
"450604",0,0,0,0,0,685,0,0,43.1,121.4,0,2,2,78624,80
"450610",0,0,0,0,0,3615,21,12,270.6,542,0,8,12,77024,713
"450617",0,0,0,0,0,6766,25,44,308,745.4,0,6,2,77598,914
"450634",0,0,0,0,0,2665,13,28,132.6,212.9,0,4,3,76210,456
"450638",0,0,0,0,0,1326,15,0,60.6,269.7,0,3,3,77090,245
"450639",0,0,0,0,0,1683,0,0,168.4,232,0,10,3,76022,251
"450641",0,0,0,1,1,110,0,0,16.1,36.3,0,1,1,76255,16
"450643",0,0,0,1,1,1041,0,0,68.6,175.7,0,3,1,78041,105
"450644",0,0,0,0,0,1809,11,23,110,234,0,5,2,77082,370
"450651",0,0,0,0,0,5898,52,53,494.9,607.4,0,16,10,75075,1336
"450653",0,0,0,1,1,285,0,0,92.7,133.7,0,1,2,79720,84
"450654",0,0,0,1,1,240,0,0,27.7,96.1,0,2,1,78582,39
"450656",0,0,0,0,1,1180,0,0,0,303.4,0,3,1,75965,92
"450658",0,0,0,1,1,59,0,0,22.6,58.4,0,2,1,75840,25
"450659",0,0,0,1,1,283,0,0,36.4,172.7,0,1,1,77004,48
"450661",0,0,0,1,1,523,0,0,158.4,305,0,3,3,79761,170
"450662",0,0,0,0,0,1713,14,0,133.6,268.1,0,1,1,78526,250
"450668",0,0,0,0,0,1277,0,20,122.6,225.3,0,4,8,79902,344
"450669",0,0,0,0,1,998,0,0,115.6,261.9,0,1,1,75057,125
"450670",0,0,0,0,1,1762,0,0,50.7,326.3,0,2,3,77375,162
"450672",0,0,0,0,0,2712,12,22,165.9,250.7,0,5,13,76104,582
"450674",0,0,0,1,1,12,0,0,236,524,0,1,2,77054,189
"450675",0,0,0,0,0,2804,24,30,249.4,410,0,6,3,76015,632
"450677",0,0,0,0,1,1953,0,11,175.9,302.9,0,7,11,76028,418
"450678",0,0,0,0,1,832,0,0,62.1,121.7,0,2,2,75218,95
"450684",0,0,0,0,0,2053,12,14,208.2,306,0,5,8,77338,477
"450686",0,0,0,0,0,3838,12,13,489.1,700.9,0,14,5,79415,734
"450688",0,0,0,0,1,1318,27,16,85.3,225,0,1,3,75149,396
"450690",0,0,0,0,1,177,0,0,35.4,74.7,0,8,1,75708,73
"450694",0,0,0,0,1,112,0,0,16.6,71.7,0,1,1,77437,20
"450697",0,0,0,0,0,467,0,0,34.9,377.7,0,1,2,78224,92
"450698",1,1,1,1,1,364,0,0,12.7,147.4,0,1,1,79339,37
"450702",0,0,0,0,1,2564,0,14,151.7,293.6,0,3,4,75605,326
"450709",0,0,0,0,0,1197,0,0,45.9,341,0,4,7,77058,205
"450711",0,0,0,0,0,2724,0,17,183.4,387,0,1,1,78503,322
"450713",0,0,0,0,0,4874,22,18,285.6,368.6,0,7,7,78704,711
"450716",0,0,0,1,1,54,0,0,39,123.1,0,1,1,77065,35
"450718",0,0,0,0,0,2369,0,0,143.9,199.3,0,3,5,78681,248
"450723",0,0,0,0,0,3202,31,37,248.9,327.6,0,2,4,75237,707
"450730",0,0,0,1,1,698,0,0,43.3,81.1,0,2,1,75010,63
"450742",0,0,0,0,1,1229,0,0,98.1,147,0,2,9,75088,224
"450743",0,0,0,0,0,1857,0,0,148.6,221,0,1,3,76201,195
"450747",0,0,0,0,1,600,0,0,73.3,220.4,0,1,1,75801,84
"450755",0,0,0,1,1,42,0,0,17.3,49.4,0,2,1,79336,21
"450766",0,0,0,1,1,1077,11,49,224.3,254.4,0,7,1,75390,526
"450771",0,0,0,0,0,2870,11,19,189,298.1,0,8,8,75093,534
"450774",0,0,0,1,1,147,0,0,9.4,31.6,0,1,1,77090,13
"450775",0,0,0,0,0,7101,27,40,468.3,764.1,0,10,5,77325,1063
"450779",0,0,0,0,0,2575,0,0,174.4,250.7,0,2,2,76132,231
"450780",0,0,0,1,1,169,0,0,0,4,0,2,1,78240,12
"450788",0,0,0,0,0,3622,14,30,247.9,442,0,4,5,78414,618
"450801",0,0,0,0,0,4955,17,21,297.3,758,0,3,2,75503,659
"450803",0,0,0,0,1,12,0,0,10.9,76.3,0,2,1,77091,20
"450804",0,0,0,0,0,1414,0,0,31.6,66.3,0,1,2,77030,90
"450808",0,0,0,0,1,131,0,0,0,227.3,0,1,1,78731,31
"450820",0,0,0,0,0,4746,19,0,43,754.4,0,16,10,77479,618
"450822",0,0,0,1,1,210,0,0,56.3,97.6,0,1,1,75039,46
"450825",0,0,0,1,1,114,0,0,0,68,0,1,1,78539,12
"450827",0,0,0,0,0,431,0,0,16.8,89,0,1,1,76310,35
"450828",0,0,0,1,1,325,0,0,29,84.7,0,3,1,78332,48
"450831",0,0,0,1,1,26,0,0,7.1,18.9,0,2,2,77504,25
"450833",0,0,0,0,1,112,0,0,5.3,70.4,0,1,1,75119,15
"450834",0,0,0,1,1,103,0,0,37.1,50.3,0,3,1,77802,39
"450840",0,0,0,0,1,259,0,0,40,76.9,0,2,1,75013,44
"450844",0,0,0,0,0,3799,17,15,51.3,984,0,8,5,77070,562
"450845",0,0,0,1,1,29,0,0,25.1,40,0,2,1,79902,23
"450847",0,0,0,0,0,1670,0,0,188,261,0,4,2,77494,216
"450848",0,0,0,0,0,1055,0,0,156.9,217,0,1,5,77479,195
"450851",0,0,0,1,1,1026,0,0,26,93,0,1,1,75226,62
"450853",0,0,0,0,0,478,0,0,45.9,83.3,0,1,1,75034,50
"450855",0,0,0,0,0,1063,0,0,91,266.4,0,2,1,78550,121
"450856",0,0,0,0,0,458,0,0,8,43.4,0,1,1,78258,26
"450860",0,0,0,1,1,68,0,0,4.7,24.9,0,2,1,77479,13
"450862",0,0,0,0,0,1796,0,14,42.7,317.4,0,6,10,77384,345
"450864",0,0,0,0,0,1020,0,0,31.4,66.7,0,4,5,75701,132
"450865",0,0,0,1,1,12,0,0,11.4,83.4,0,1,1,78737,15
"450867",0,0,0,1,1,506,0,0,71.9,106.1,0,2,2,78759,85
"450869",0,0,0,0,0,2951,0,0,493.3,950.9,0,17,1,78539,555
"450871",0,0,0,0,1,124,0,0,17.6,76.4,0,1,1,78746,22
"450872",0,0,0,0,1,52,0,0,20.6,342.3,0,1,9,76017,159
"450874",0,0,0,1,1,136,0,0,0,26.7,0,1,2,75063,21
"450875",0,0,0,0,0,833,0,0,28,66,0,3,2,79124,78
"450876",0,0,0,1,1,887,0,0,45.6,81,0,2,1,79416,71
"450877",0,0,0,0,1,90,0,0,12,25,0,2,1,79936,18
"450880",0,0,0,0,0,412,0,0,0,174.3,0,10,6,76110,155
"450883",0,0,0,1,1,223,0,0,11.6,54,0,1,1,76262,20
"450885",0,0,0,0,0,357,0,0,52,91.3,0,1,1,75035,49
"450888",0,0,0,0,0,348,0,0,4,26.7,0,2,1,76092,24
"450889",0,0,0,0,1,245,0,0,61,66,0,1,4,75231,86
"450890",0,0,0,0,0,2166,11,0,100.1,156.6,0,15,2,75093,313
"450891",0,0,0,1,1,101,0,0,10.6,51,0,1,1,75093,15
"450893",0,0,0,0,1,211,0,0,12.9,35.7,0,2,1,76208,24
"450894",0,0,0,1,1,22,0,0,16,83.6,0,2,1,75235,24
"451300",1,1,1,1,1,18,0,0,5.9,39,0,2,1,79035,13
"451301",1,1,1,1,1,112,0,0,4.1,9,0,1,2,76932,20
"451303",1,1,1,0,0,137,0,0,17.7,104.7,0,2,1,76642,31
"451304",1,1,1,1,1,292,0,0,15.3,42.3,0,1,1,76936,23
"451305",1,1,1,1,1,270,0,0,17.4,36.9,0,2,1,77836,28
"451306",1,1,1,1,1,64,0,0,28.6,53,0,1,1,76849,22
"451307",1,1,1,1,1,340,0,0,15,200.1,0,1,5,79744,97
"451308",1,1,1,1,1,178,0,0,31,49.1,0,2,1,79323,33
"451309",1,1,1,1,1,259,0,0,44.1,126.6,0,2,1,79752,52
"451310",1,1,1,1,1,453,0,0,15.6,25.4,0,2,1,76821,33
"451311",1,1,1,0,1,33,0,0,6.3,27.9,0,1,1,77480,7
"451312",1,1,1,1,1,18,0,0,4.6,20.4,0,1,1,77434,5
"451313",1,1,1,1,1,243,0,0,15.9,25.7,0,2,1,79546,25
"451314",1,1,1,1,1,44,0,0,10.7,25.9,0,2,1,79745,15
"451315",1,1,1,1,1,1720,13,18,13,91.9,0,4,3,79567,298
"451316",1,1,1,1,1,501,0,0,26.3,42.7,0,2,1,77864,42
"451317",1,1,1,0,1,73,0,0,9,28.1,0,2,2,78377,29
"451318",1,1,1,0,1,13,0,0,6,62.7,0,1,1,79502,10
"451319",1,1,1,1,1,66,0,0,31.7,70.9,0,1,2,75766,39
"451320",1,1,1,1,1,144,0,0,12.9,65,0,1,1,77514,19
"451322",1,1,1,0,1,273,0,0,18.1,25,0,1,1,77868,22
"451323",1,1,1,1,1,243,0,0,24.6,54.4,0,2,1,76550,33
"451324",1,1,1,1,1,558,0,0,24.3,55.3,0,1,6,76950,106
"451325",1,1,1,1,1,478,0,0,12.3,23.4,0,1,4,76837,67
"451328",1,1,1,1,1,13,0,0,6,25.4,0,2,1,77665,12
"451329",1,1,1,1,1,54,0,0,32.4,69.6,0,1,1,79778,26
"451330",1,1,1,0,1,482,0,0,27,70.3,0,1,1,78861,39
"451331",1,1,1,0,1,40,0,0,14.4,30.4,0,1,2,79022,25
"451332",1,1,1,1,1,2727,0,0,16.6,102.1,0,8,2,77465,177
"451333",1,1,1,1,1,26,0,0,11.3,47.4,0,1,2,79782,25
"451334",1,1,1,1,1,817,0,0,16,40.3,0,1,1,79096,43
"451335",1,1,1,1,1,112,0,0,17,42.6,0,2,1,76252,23
"451337",1,1,1,1,1,343,0,0,7.7,43.4,0,2,1,79241,27
"451338",1,1,1,1,1,65,0,0,5.4,23,0,1,1,79855,7
"451339",1,1,1,1,1,448,0,0,4,15,0,2,2,76483,40
"451340",1,1,1,1,1,103,0,0,7.3,135.4,0,3,1,79079,35
"451341",1,1,1,1,1,404,0,0,7.1,56.4,0,2,5,79521,84
"451342",1,1,1,1,1,62,0,0,21.1,45.4,0,2,1,79512,23
"451343",1,1,1,1,1,223,0,0,19.3,34.3,0,1,1,76360,21
"451344",1,1,1,1,1,103,0,0,8.6,25.9,0,2,1,79081,16
"451345",1,1,1,1,1,223,0,0,6,13.3,0,2,1,79322,18
"451346",1,1,1,0,1,325,0,0,14.6,39.7,0,1,1,77995,24
"451347",1,1,1,1,1,194,0,0,21.3,39.3,0,2,1,76834,28
"451348",1,1,1,1,1,332,0,0,10.3,27.3,0,2,1,76825,26
"451349",1,1,1,1,1,206,0,0,31,66,0,2,3,79088,63
"451350",1,1,1,1,1,1807,0,0,16.9,64.3,0,5,4,79027,147
"451351",1,1,1,1,1,755,0,0,18.6,346.6,0,2,4,79373,124
"451352",1,1,1,1,1,112,0,0,26,91.7,0,1,1,79252,27
"451353",1,1,1,1,1,46,0,0,13.1,45.7,0,1,2,79731,26
"451354",1,1,1,1,1,142,0,0,23.9,60.7,0,2,1,76374,29
"451355",1,1,1,1,1,190,0,0,20.4,110.4,0,1,1,79095,30
